44030100101201511250430X	1151	7212	500.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100-500万	L	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112504350	1100	7299	10.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	L	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	98398.270000	2	328260.900000	2	181443.950000	2	184453.390000	2	-232872.070000	2	-229862.630000	2	0.000000	2	-229862.630000	2	1
440301001012015112504369	1100	5290	10.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1.000000	2	4.200000	2	0.000000	2	1.600000	2	0.000000	2	0.000000	2	0.000000	2	3.300000	2	1
440301001012015112504385	1100	7250	10.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	L	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112504406	1151	5179	5.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1.000000	2	3.000000	2	0.000000	2	0.000000	2	-1.200000	2	-1.200000	2	0.000000	2	-1.200000	2	1
440301001012015112504414	1151	5430	200.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112504422	1100	8990	1000.000000	1	第三产业	深圳市		否																																												0
440301001012015112504449	1151	7020	200.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112504457	1152	7010	2000.000000	1	第三产业	深圳市	1-3年	否	440300	1	1.0000	1000-2000万	K	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112504465	1151	5199	100.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112504473	2100	5199	0.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112504481	1151	5820	300.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100-500万	G	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1.300000	2	5.260000	2	0.000000	2	0.000000	2	-3.390000	2	-3.390000	2	0.000000	2	-3.960000	2	1
44030100101201511250449X	1100	7212	5000.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	2000-5000万	L	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112504510	1100	5279	500.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100-500万	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112504537	1100	5179	10.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
44030100101201511250457X	2100	6220	0.000000	1	第三产业	深圳市		否																																												0
440301001012015112504588	1100	7299	500.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100-500万	L	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1.450000	2	5.800000	2	0.000000	2	0.000000	2	0.000000	2	-3.670000	2	0.000000	2	-4.340000	2	1
